file_id,ID,interpretation,number,song,file_path
S120_whistle_1_Panther.wav,S120,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S120_whistle_1_Panther.wav
S82_hum_3_[Frozen].wav,S82,hum,3,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S82_hum_3_[Frozen].wav
S215_whistle_2_Potter.wav,S215,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S215_whistle_2_Potter.wav
S179_hum_2_Panther.wav,S179,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S179_hum_2_Panther.wav
S4_hum_3_Mumma.wav,S4,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S4_hum_3_Mumma.wav
S48_Whistle_1_Panther.wav,S48,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S48_Whistle_1_Panther.wav
S121_hum_4_StarWars.wav,S121,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S121_hum_4_StarWars.wav
S49_hum_1_[  Panther ].wav,S49,hum,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S49_hum_1_[  Panther ].wav
S90_whistle_1_Panther.wav,S90,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S90_whistle_1_Panther.wav
S107_whistle_2_Showman.wav,S107,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S107_whistle_2_Showman.wav
S19_hum_4_Frozen.wav,S19,hum,4,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S19_hum_4_Frozen.wav
S43_hum_2_Mamma.wav,S43,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S43_hum_2_Mamma.wav
S89_whistle_2_Mamma.wav,S89,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S89_whistle_2_Mamma.wav
S69_hum_4_Rain.wav,S69,hum,4,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S69_hum_4_Rain.wav
S215_hum_2_Potter.wav,S215,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S215_hum_2_Potter.wav
S78_hum_2_StarWars.wav,S78,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S78_hum_2_StarWars.wav
S136_hum_2_Mamma.wav,S136,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S136_hum_2_Mamma.wav
S151_hum_2_Panther.wav,S151,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S151_hum_2_Panther.wav
S51_hum_2_Hakuna.wav,S51,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S51_hum_2_Hakuna.wav
S1_hum_2_Frozen.wav,S1,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S1_hum_2_Frozen.wav
S174_hum_2_Potter.wav,S174,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S174_hum_2_Potter.wav
S15_hum_2_Potter.wav,S15,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S15_hum_2_Potter.wav
S90_whistle_2_Mamma.wav,S90,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S90_whistle_2_Mamma.wav
S89_hum_2_Hakuna.wav,S89,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S89_hum_2_Hakuna.wav
S9_hum_1_Hakuna.wav,S9,hum,1,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S9_hum_1_Hakuna.wav
S192_hum_2_Potter.wav,S192,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S192_hum_2_Potter.wav
S102_whistle_2_Potter.wav,S102,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S102_whistle_2_Potter.wav
S38_hum_3_StarWars.wav,S38,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S38_hum_3_StarWars.wav
S61_hum_2_[Showman].wav,S61,hum,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S61_hum_2_[Showman].wav
S80_whistle_2_Frozen.wav,S80,whistle,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S80_whistle_2_Frozen.wav
S190_hum_2_Mamma.wav,S190,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S190_hum_2_Mamma.wav
S15_hum_1_Showman.wav,S15,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S15_hum_1_Showman.wav
S85_hum_2_Panther.wav,S85,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S85_hum_2_Panther.wav
S93_whistle_2_Rain.wav,S93,whistle,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S93_whistle_2_Rain.wav
S207_whistle_2_Mamma.wav,S207,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S207_whistle_2_Mamma.wav
S188_whistle_2_Potter.wav,S188,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S188_whistle_2_Potter.wav
S53_hum_1_Rain.wav,S53,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S53_hum_1_Rain.wav
S56_whistle_2_Potter.wav,S56,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S56_whistle_2_Potter.wav
S46_hum_1_Rain.wav,S46,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S46_hum_1_Rain.wav
S206_hum_2_Panther.wav,S206,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S206_hum_2_Panther.wav
S158_whistle_1_Panther.wav,S158,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S158_whistle_1_Panther.wav
S32_whistle_2_Mamma.wav,S32,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S32_whistle_2_Mamma.wav
S161_hum_2_StarWars.wav,S161,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S161_hum_2_StarWars.wav
S37_hum_1_[Showman].wav,S37,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S37_hum_1_[Showman].wav
S181_hum_2_Panther.wav,S181,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S181_hum_2_Panther.wav
S86_hum_3_Showman.wav,S86,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S86_hum_3_Showman.wav
S55_harrypotter_whistle_1.wav,S55,whistle,whistle,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S55_harrypotter_whistle_1.wav
S39_hum_2_Mamma.wav,S39,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S39_hum_2_Mamma.wav
S205_Hum_3_Showman.wav,S205,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S205_Hum_3_Showman.wav
S152_hum_1_Hakuna.wav,S152,hum,1,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S152_hum_1_Hakuna.wav
S128_hum_1_Potter.wav,S128,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S128_hum_1_Potter.wav
S116_hum_1_Potter.wav,S116,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S116_hum_1_Potter.wav
S15_whistle_2_StarWars.wav,S15,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S15_whistle_2_StarWars.wav
S38_hum_4_StarWars.wav,S38,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S38_hum_4_StarWars.wav
S212_hum_1_Potter.wav,S212,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S212_hum_1_Potter.wav
S152_hum_3_Showman.wav,S152,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S152_hum_3_Showman.wav
S8_hum_3_[StarWars].wav,S8,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S8_hum_3_[StarWars].wav
S96_hum_1_[Potter].wav,S96,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S96_hum_1_[Potter].wav
S85_hum_4_StarsWars.wav,S85,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S85_hum_4_StarsWars.wav
S60_hum_2_[Hakuna].wav,S60,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S60_hum_2_[Hakuna].wav
S208_hum_1_Showman.wav,S208,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S208_hum_1_Showman.wav
S107_whistle_2_Hakuna.wav,S107,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S107_whistle_2_Hakuna.wav
S140_whistle_2_Potter.wav,S140,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S140_whistle_2_Potter.wav
S85_hum_2_Hakuna.wav,S85,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S85_hum_2_Hakuna.wav
S19_hum_4_StarWars.wav,S19,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S19_hum_4_StarWars.wav
S102_hum_2_Hakuna.wav,S102,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S102_hum_2_Hakuna.wav
S147_whistle_2_Starwars.wav,S147,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S147_whistle_2_Starwars.wav
S48_Whistle_2_Frozen.wav,S48,whistle,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S48_Whistle_2_Frozen.wav
S19_hum_2_Potter.wav,S19,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S19_hum_2_Potter.wav
S216_hum_2_Mamma.wav,S216,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S216_hum_2_Mamma.wav
S66_hum_1_Showman.wav,S66,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S66_hum_1_Showman.wav
S123_hum_2_Starwars.wav,S123,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S123_hum_2_Starwars.wav
S100_hum_4_Showman.wav,S100,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S100_hum_4_Showman.wav
S115_whistle_2_Mamma.wav,S115,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S115_whistle_2_Mamma.wav
S49_hum_4_[ Showman ].wav,S49,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S49_hum_4_[ Showman ].wav
S122_hum_2_Panther.wav,S122,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S122_hum_2_Panther.wav
S25_hum_3_Showman.wav,S25,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S25_hum_3_Showman.wav
S206_hum_2_Hakuna.wav,S206,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S206_hum_2_Hakuna.wav
S140_hum_2_StarWars.wav,S140,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S140_hum_2_StarWars.wav
S213_whistle_2_Hakuna.wav,S213,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S213_whistle_2_Hakuna.wav
S213_whistle_2_StarWars.wav,S213,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S213_whistle_2_StarWars.wav
S219_hum_4_Showman.wav,S219,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S219_hum_4_Showman.wav
S144_whistle_2_Mamma.wav,S144,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S144_whistle_2_Mamma.wav
S10_hum_4_Panther.wav,S10,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S10_hum_4_Panther.wav
S79_hum_1_[Frozen].wav,S79,hum,1,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S79_hum_1_[Frozen].wav
S150_hum_2_Mamma.wav,S150,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S150_hum_2_Mamma.wav
S70_hum_4_Frozen.wav,S70,hum,4,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S70_hum_4_Frozen.wav
S185_hum_3_Mamma.wav,S185,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S185_hum_3_Mamma.wav
S121_hum_3_Showman.wav,S121,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S121_hum_3_Showman.wav
S105_hum_1_hakuna matata.wav,S105,hum,1,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S105_hum_1_hakuna matata.wav
S108_whistle_2_Showman.wav,S108,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S108_whistle_2_Showman.wav
S26_hum_2_Panther.wav,S26,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S26_hum_2_Panther.wav
S19_hum_3_StarWars.wav,S19,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S19_hum_3_StarWars.wav
S63_hum_2_[Rain].wav,S63,hum,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S63_hum_2_[Rain].wav
S62_hum_2_Mamma.wav,S62,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S62_hum_2_Mamma.wav
S114_hum_4_panther.wav,S114,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S114_hum_4_panther.wav
S31_hum_4_Rain.wav,S31,hum,4,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S31_hum_4_Rain.wav
S68_hum_2_Panther.wav,S68,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S68_hum_2_Panther.wav
S68_whistle_2_Hakuna.wav,S68,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S68_whistle_2_Hakuna.wav
S29_whistle_1_Panther.wav,S29,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S29_whistle_1_Panther.wav
S141_whistle_1_Panther.wav,S141,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S141_whistle_1_Panther.wav
S132_whistle_2_StarWars.wav,S132,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S132_whistle_2_StarWars.wav
S35_hum_1_[Mamma].wav,S35,hum,1,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S35_hum_1_[Mamma].wav
S222_whistle_2_Showman.wav,S222,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S222_whistle_2_Showman.wav
S2_whistle_1_Panther.wav,S2,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S2_whistle_1_Panther.wav
S20_hum_1_Potter.wav,S20,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S20_hum_1_Potter.wav
S40_hum_2_panther.wav,S40,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S40_hum_2_panther.wav
S29_whistle_2_[Rain].wav,S29,whistle,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S29_whistle_2_[Rain].wav
S2_hum_2_Hakuna.wav,S2,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S2_hum_2_Hakuna.wav
S52_hum_2_Frozen.wav,S52,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S52_hum_2_Frozen.wav
S199_hum_1_Potter.wav,S199,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S199_hum_1_Potter.wav
S145_hum_1_[StarWars].wav,S145,hum,1,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S145_hum_1_[StarWars].wav
S141_hum_1_this_is_me.wav,S141,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S141_hum_1_this_is_me.wav
S117_hum_2_Mamma.wav,S117,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S117_hum_2_Mamma.wav
S8_hum_3_[Frozen].wav,S8,hum,3,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S8_hum_3_[Frozen].wav
S146_hum_3_(Mamma).wav,S146,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S146_hum_3_(Mamma).wav
S18_Whistle_2_Showman.wav,S18,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S18_Whistle_2_Showman.wav
S92_Hum_2_StarWars.wav,S92,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S92_Hum_2_StarWars.wav
S170_whistle_2_Showman.wav,S170,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S170_whistle_2_Showman.wav
S100_hum_4_StarWars.wav,S100,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S100_hum_4_StarWars.wav
S201_hum_1_Hakuna.wav,S201,hum,1,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S201_hum_1_Hakuna.wav
S89_whistle_1_Panther.wav,S89,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S89_whistle_1_Panther.wav
S210_hum_3_Showman.wav,S210,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S210_hum_3_Showman.wav
S76_whistle_2_Showman.wav,S76,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S76_whistle_2_Showman.wav
S62_hum_4_Showman.wav,S62,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S62_hum_4_Showman.wav
S109_hum_1_[Showman].wav,S109,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S109_hum_1_[Showman].wav
S6_hum_2_Panther.wav,S6,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S6_hum_2_Panther.wav
S35_hum_3_[StarWars].wav,S35,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S35_hum_3_[StarWars].wav
S54_hum_2_StarWars.wav,S54,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S54_hum_2_StarWars.wav
S164_whistle_2_[Mamma].wav,S164,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S164_whistle_2_[Mamma].wav
S128_hum_4_Showman.wav,S128,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S128_hum_4_Showman.wav
S43_whistle_2_StarWars.wav,S43,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S43_whistle_2_StarWars.wav
S82_hum_1_[Rain].wav,S82,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S82_hum_1_[Rain].wav
S181_hum_2_Hakuna.wav,S181,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S181_hum_2_Hakuna.wav
S38_hum_2_Hakuna.wav,S38,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S38_hum_2_Hakuna.wav
S159_hum_2_Hakuna.wav,S159,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S159_hum_2_Hakuna.wav
S213_hum_2_Panther.wav,S213,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S213_hum_2_Panther.wav
S25_hum_2_Mamma.wav,S25,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S25_hum_2_Mamma.wav
S166_hum_4_Showman.wav,S166,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S166_hum_4_Showman.wav
S167_hum_2_Hakuna.wav,S167,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S167_hum_2_Hakuna.wav
S90_hum_2_Panther.wav,S90,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S90_hum_2_Panther.wav
S219_hum_2_Potter.wav,S219,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S219_hum_2_Potter.wav
S103_whistle_2_Rain.wav,S103,whistle,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S103_whistle_2_Rain.wav
S38_hum_4_Panther.wav,S38,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S38_hum_4_Panther.wav
S144_hum_2_Panther.wav,S144,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S144_hum_2_Panther.wav
S100_hum_3_StarWars.wav,S100,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S100_hum_3_StarWars.wav
S18_Hum_2_Mamma.wav,S18,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S18_Hum_2_Mamma.wav
S90_hum_1_Rain.wav,S90,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S90_hum_1_Rain.wav
S85_hum_1_Rain.wav,S85,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S85_hum_1_Rain.wav
S72_whistle_2_StarWars.wav,S72,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S72_whistle_2_StarWars.wav
S61_hum_1_[Potter].wav,S61,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S61_hum_1_[Potter].wav
S206_hum_2_Potter.wav,S206,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S206_hum_2_Potter.wav
S52_hum_1_Showman.wav,S52,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S52_hum_1_Showman.wav
S213_whistle_2_Potter.wav,S213,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S213_whistle_2_Potter.wav
S7_hum_4_StarWars.wav,S7,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S7_hum_4_StarWars.wav
S142_hum_1_Panther.wav,S142,hum,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S142_hum_1_Panther.wav
S140_whistle_2_Hakuna.wav,S140,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S140_whistle_2_Hakuna.wav
S158_hum_2_Panther.wav,S158,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S158_hum_2_Panther.wav
S85_hum_2_Potter.wav,S85,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S85_hum_2_Potter.wav
S5_hum_1_Potter.wav,S5,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S5_hum_1_Potter.wav
S146_hum_2_Hakuna.wav,S146,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S146_hum_2_Hakuna.wav
S82_hum_3_[StarWars].wav,S82,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S82_hum_3_[StarWars].wav
S102_hum_2_Potter.wav,S102,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S102_hum_2_Potter.wav
S19_hum_2_Hakuna.wav,S19,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S19_hum_2_Hakuna.wav
S145_whistle_2_[Hakuna].wav,S145,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S145_whistle_2_[Hakuna].wav
S116_hum_2_Panther.wav,S116,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S116_hum_2_Panther.wav
S132_whistle_2_Showman.wav,S132,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S132_whistle_2_Showman.wav
S34_whistle_2_Showman.wav,S34,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S34_whistle_2_Showman.wav
S105_hum_2_this is me.wav,S105,hum,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S105_hum_2_this is me.wav
S206_hum_3_Mamma.wav,S206,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S206_hum_3_Mamma.wav
S12_hum_2_Panther.wav,S12,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S12_hum_2_Panther.wav
S133_hum_2_mamma.wav,S133,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S133_hum_2_mamma.wav
S64_whistle_2_Rain.wav,S64,whistle,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S64_whistle_2_Rain.wav
S184_whistle_2_Showman.wav,S184,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S184_whistle_2_Showman.wav
S30_hum_4_Showman.wav,S30,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S30_hum_4_Showman.wav
S16_hum_1_Rain.wav,S16,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S16_hum_1_Rain.wav
S7_hum_3_StarWars.wav,S7,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S7_hum_3_StarWars.wav
